id;date;title;link;label;label_score;cluster_id;matched_tags;source;snippet;content_clean
bcf83edb86bb24844e13f1a78ea10fb117adff9465ac8252174767ef5e56bd2d;2025-10-27 12:40:17;Súlyos válság miatt összehívták az Országgyűlést, komoly vita várható;https://www.atv.hu/belfold/20251027/orszaggyules-gyermekvedelem-valsag/;ellenzéki;0.359;3;;https://www.atv.hu/rss;Hétfőn újra összeül az Országgyűlés, hogy egy súlyos témáról vitázzanak.;Hétfőn újra összeül az Országgyűlés, hogy egy súlyos témáról vitázzanak.
a88120f6f524b72e521bc517a65b2a6cf1fc1e76cc9ea7da3495cc91099906de;2025-10-27 12:40:17;Bayer Zsolt is bocsánatkérést vár Nagy Ferótól;https://nepszava.hu/3299341_bayer-zsolt-nagy-fero-bocsanatkeres;kormánypárti;0.312;5;;https://nepszava.hu/rss;"A hétfőn Vitályos Eszter kormányszóvivő már elhatárolódott az énekes kijelentéseitől.&nbsp;";"A hétfőn Vitályos Eszter kormányszóvivő már elhatárolódott az énekes kijelentéseitől.&nbsp;"
d965b28168ae8b281e6febfbf59ae7bf9c310c42baeefd64c18bc9b71ba5bba4;2025-10-27 12:40:17;Nemsokára kiderülhet, miért került a jegybanki alapítvány vagyona Matolcsy Ádám egyik barátjához;https://nepszava.hu/3299338_magyar-nemzeti-bank-jegybanki-alapitvany-kozerdeku-adatigenyles-optima-szaraz-istvan;ellenzéki;0.22;1;;https://nepszava.hu/rss;"Újabb részletek láthatnak napvilágot, kik vettek részt abban, hogy 500 milliárd forint elveszítette közpénz jellegét.&nbsp;";"Újabb részletek láthatnak napvilágot, kik vettek részt abban, hogy 500 milliárd forint elveszítette közpénz jellegét.&nbsp;"
ceca6cbc6643c3414da29016a17a1857c02de6f9a265a4247afd6c2c4e27d5fc;2025-10-27 12:40:17;Kovács Gergely dilemma elé állította Karácsony Gergelyt a hegyvidéki Turul-szoborral együtt műemlékké nyilvánított kátyúk ügyében;https://nepszava.hu/3299337_hegyvidek-turul-szobor-lazar-janos-muemlek-katyuk-kovacs-gergely-karacsony-gergely-fovarosi-onkormanyzat;kormánypárti;0.337;5;;https://nepszava.hu/rss;"A XII. kerület kutyapárti polgármestere szerint a helyzetet Lázár János lelkesedése állította elő, mivel építési és közlekedési miniszter a nem csak a műalkotást, hanem a helyrajzi számhoz tartozó utakat is védelem alá vette.&nbsp;&nbsp;";"A XII. kerület kutyapárti polgármestere szerint a helyzetet Lázár János lelkesedése állította elő, mivel építési és közlekedési miniszter a nem csak a műalkotást, hanem a helyrajzi számhoz tartozó utakat is védelem alá vette.&nbsp;&nbsp;"
66fb9f14f3b80ee3a891be22f75f8190ab11672c846dd468cbfb65f0ce39513b;2025-10-27 12:40:17;Vitályos Eszter Nagy Feróról: Minden ilyen kijelentéstől elhatárolódom;https://nepszava.hu/3299335_vitalyos-eszter-nagy-fero-aldozathibaztatas-elhatarolodas-budapesti-javitointezet-botrany;ellenzéki;0.547;5;;https://nepszava.hu/rss;Fideszes politikushoz híven a kormányszóvivő azért nem felejtette el kettős mércével vádolni az áldozathibáztató énekes bírálóit.;Fideszes politikushoz híven a kormányszóvivő azért nem felejtette el kettős mércével vádolni az áldozathibáztató énekes bírálóit.
981075be24c330a22dcf3e1b4c9dee1dfc77e9dfd8b555fafcc11d93af12dfae;2025-10-27 12:40:17;Gyurcsány Ferenc: Semmilyen fontos politikai kérdésben nem változott a véleményem;https://nepszava.hu/3299325_gyurcsany-ferenc-demokratikus-koalicio-politika-konyv;ellenzéki;0.481;0;;https://nepszava.hu/rss;"Azt szeretné, ha sikeres lenne a Demokratikus Koalíció politikája.&nbsp;";"Azt szeretné, ha sikeres lenne a Demokratikus Koalíció politikája.&nbsp;"
ee9a08a9b40163a5791e93f0d6763c81752b5997542d5dec154c2692e2abbac0;2025-10-27 12:40:17;Művészet ostrom alatt – Törökországban a kultúra a politikai nyomás ellenére is képes ellenállni;https://nepszava.hu/3299268_torokorszag-kepzomuveszet-kultura-elnyomas-ellenallas;ellenzéki;0.356;3;;https://nepszava.hu/rss;A 2025-ös kortárs művészeti biennálé azt bizonyítja, hogy az ottani kultúra a politikai nyomás ellenére is képes ellenállni.;A 2025-ös kortárs művészeti biennálé azt bizonyítja, hogy az ottani kultúra a politikai nyomás ellenére is képes ellenállni.
5945367270e29333b2741a0bbee0537825d5db3ce814a685863128625e27996c;2025-10-27 12:40:17;Bajban a román kormány, koalíciós válságot okozott az alkotmánybíróság döntése;https://nepszava.hu/3298806_bajban-a-roman-kormany-koalicios-valsagot-okozott-az-alkotmanybirosag-dontese;ellenzéki;0.419;0;;https://nepszava.hu/rss;"Ilie Bolojan miniszterelnök pozíciója is megrendült. Az eleve feszültségekkel tele négypárti koalíció recseg-ropog.&nbsp;";"Ilie Bolojan miniszterelnök pozíciója is megrendült. Az eleve feszültségekkel tele négypárti koalíció recseg-ropog.&nbsp;"
24eba2c37ece667a9b32b3f91219f799b0d74c3bcfd7893ad9dd5fbf40a61b95;2025-10-27 12:40:17;Orbán Viktor pont a harcosabb helyzetekben teljesít rosszul, új muníció nélkül viszont Magyar Péter könnyen unalmassá válhat;https://nepszava.hu/3299298_fidesz-tisza-part-orsagjaras-orban-viktor-magyar-peter-kampany-valasztas-2026;kormánypárti;0.366;0;;https://nepszava.hu/rss;A Fidesz nem új szavazókra játszik, inkább a Kubatov-listát frissítené Orbán Viktor turnéjával. Magyar Péternek szüksége lenne új politikai munícióra – mondták lapunknak elemzők az országjáró politikusok harcáról.;A Fidesz nem új szavazókra játszik, inkább a Kubatov-listát frissítené Orbán Viktor turnéjával. Magyar Péternek szüksége lenne új politikai munícióra – mondták lapunknak elemzők az országjáró politikusok harcáról.
99573808092601341b8da8225885f185d5a9de84bf732b98323a274acdda60c3;2025-10-27 12:40:17;Tarolt az elnök, Javier Milei pártja az időközi választásokon Argentínában;https://nepszava.hu/3299309_argentina-idokozi-valasztas-javiever-milei;ellenzéki;0.325;6;;https://nepszava.hu/rss;Az elnök szerint az emberek nem akarnak visszatérni a korábbi, kudarcot vallott modellhez.;Az elnök szerint az emberek nem akarnak visszatérni a korábbi, kudarcot vallott modellhez.
ad225d39059094599234a8a581ab1b3ccbba0d005c0b9522ef56994ee0245da5;2025-10-27 12:40:17;Nem kérnek a trumpizmusból: világszerte ébredezik a Z generáció;https://magyarnarancs.hu/publicisztika/nem-kernek-a-trumpizmusbol-vilagszerte-ebredezik-a-z-generacio-277725;kormánypárti;0.4;3;;https://magyarnarancs.hu/rss;<p>Amikor már azt gondoltuk, hogy a világ elfordul a szélsőjobb irányába, megjelent egy új erő. Az elmúlt egy évben a huszonévesek, a Z generáció tucatnyi országban kezdett látványos, de békés tiltakozásba, mert működő államokban, egészséges társadalmakban szeretnének élni. Bernard Guetta francia európai parlamenti képviselő írása.</p>;<p>Amikor már azt gondoltuk, hogy a világ elfordul a szélsőjobb irányába, megjelent egy új erő. Az elmúlt egy évben a huszonévesek, a Z generáció tucatnyi országban kezdett látványos, de békés tiltakozásba, mert működő államokban, egészséges társadalmakban szeretnének élni. Bernard Guetta francia európai parlamenti képviselő írása.</p>
20d02ce287e201092f464ef328c08ae309eb2ebebe7c27ec6cf9c45f91ed3d9b;2025-10-27 12:40:17;Magyarországot is elérhetik az amerikai szankciók? Megvan, mikor egyezkedhet Orbán Viktor Trumppal;https://privatbankar.hu/cikkek/makro/magyarorszagot-is-elerhetik-az-amerikai-szankciok-megvan-mikor-egyezkedhet-orban-viktor-trumppal.html?utm_source=rss&utm_medium=referral;kormánypárti;0.488;2;;https://privatbankar.hu/rss;"A kormány vizsgálja a helyzetet – árulta el Szijjártó Péter.&amp;nbsp;";"A kormány vizsgálja a helyzetet – árulta el Szijjártó Péter.&amp;nbsp;"
92e0b509b8417a5938e16acdfa05dd16a4819e3d31acaddbf1ff33ad18c5c916;2025-10-27 12:40:17;Hiába az uniós tiltakozás, Szijjártó Péter továbbra is kitart a Netanjahu-kormány mellett;https://privatbankar.hu/cikkek/makro/hiaba-az-unios-tiltakozas-szijjarto-peter-tovabbra-is-kitart-a-netanjahu-kormany-mellett.html?utm_source=rss&utm_medium=referral;kormánypárti;0.428;2;;https://privatbankar.hu/rss;A magyar külügyminiszter izraeli hivatali kollégáját fogadta ma Budapesten, e kapcsán beszélt a béketeremtésről és az Európai Unió Izraellel kapcsolatos politikájáról.;A magyar külügyminiszter izraeli hivatali kollégáját fogadta ma Budapesten, e kapcsán beszélt a béketeremtésről és az Európai Unió Izraellel kapcsolatos politikájáról.
fe8abbc300fe57eabbd145c6b61b802913358fbda841f8e8698d49a88093685f;2025-10-27 12:40:17;Lassan ideje dönteni az árrésstopról, az OKSZ szerint egyértelmű a válasz;https://privatbankar.hu/cikkek/makro/lassan-ideje-donteni-az-arresstoprol-az-oksz-szerint-egyertelmu-a-valasz.html?utm_source=rss&utm_medium=referral;kormánypárti;0.261;7;;https://privatbankar.hu/rss;A szervezet szerint az intézkedés fenntartását semmi sem indokolja.;A szervezet szerint az intézkedés fenntartását semmi sem indokolja.
720759c8b94d6001a919baccd325c31de351b5d52e747f03382ae53efece7dbd;2025-10-27 12:40:17;Eddig diktáljuk az iramot Európában;https://privatbankar.hu/cikkek/makro/eddig-diktaljuk-az-iramot-europaban.html?utm_source=rss&utm_medium=referral;kormánypárti;0.27;4;;https://privatbankar.hu/rss;Amerikai-kínai összeborulásra vár a piac, de azért csak óvatos az optimizmus.;Amerikai-kínai összeborulásra vár a piac, de azért csak óvatos az optimizmus.
2385e45d6fe53a8e81ab9745b905f3efcaf20cee3ec8b0b6568a6a9c34996bce;2025-10-27 12:40:17;Trump: Oroszországnak nem tesztelgetnie kellene, hanem befejeznie a háborút;https://privatbankar.hu/cikkek/makro/trump-oroszorszagnak-nem-tesztelgetnie-kellene-hanem-befejeznie-a-haborut.html?utm_source=rss&utm_medium=referral;ellenzéki;0.229;6;;https://privatbankar.hu/rss;Trumpnál kezd betelni a pohár, az olajszankciók után megint üzent.;Trumpnál kezd betelni a pohár, az olajszankciók után megint üzent.
9dd3020316a12c55ec68d7f47b44e461fd396d178e439464d4b212edface4208;2025-10-27 12:40:17;Óriási drágulás jön, még ma tankoljuk meg a kocsit;https://privatbankar.hu/cikkek/makro/oriasi-dragulas-jon-meg-ma-tankoljuk-meg-a-kocsit.html?utm_source=rss&utm_medium=referral;ellenzéki;0.087;4;;https://privatbankar.hu/rss;A benzin ára 5, a dízelé 10 forinttal nő.;A benzin ára 5, a dízelé 10 forinttal nő.
951a945130bd844c32a1ba48623b7da2d55d96a397b4f13bf313cd48689eda5f;2025-10-27 12:40:17;Sorsdöntő hónapok előtt a Dunaferr, megmozdulhat a haldokló iparág;https://privatbankar.hu/cikkek/makro/sorsdonto-honapok-elott-a-dunaferr-megmozdulhat-a-haldoklo-iparag.html?utm_source=rss&utm_medium=referral;kormánypárti;0.261;4;;https://privatbankar.hu/rss;"Magyarország egykori legnagyobb és legfontosabb nehézipari üzeme, a Dunaferr már évek óta vergődik, idén októberben viszont felpörögtek az események a csődben lévő cég háza táján. Az iparág jövőjét a zöld acélgyártás határozza meg, azonban kérdéses, hogy Európa képes lesz-e visszaszorítani a kínai előrenyomulást? A hadiipar és Donald Trump segíthetnek ebben.&amp;nbsp;";"Magyarország egykori legnagyobb és legfontosabb nehézipari üzeme, a Dunaferr már évek óta vergődik, idén októberben viszont felpörögtek az események a csődben lévő cég háza táján. Az iparág jövőjét a zöld acélgyártás határozza meg, azonban kérdéses, hogy Európa képes lesz-e visszaszorítani a kínai előrenyomulást? A hadiipar és Donald Trump segíthetnek ebben.&amp;nbsp;"
648876511aefd167a595f010cfb5c33a7eab50b25f71731383d42ad9794ac522;2025-10-27 12:40:17;Ez nagyon fájhat Oroszországnak: kieshetett az egyik legnagyobb vásárlójuk;https://privatbankar.hu/cikkek/makro/ha-ez-igaz-oroszorszag-retteghet-kieshetett-az-egyik-legnagyobb-vasarlojuk.html?utm_source=rss&utm_medium=referral;ellenzéki;0.123;4;;https://privatbankar.hu/rss;Az Egyesült Államok szerint India teljes mértékben leállította a kőolajvásárlást Oroszországból – közölte Scott Bessent amerikai pénzügyminiszter vasárnap egy interjúban.;Az Egyesült Államok szerint India teljes mértékben leállította a kőolajvásárlást Oroszországból – közölte Scott Bessent amerikai pénzügyminiszter vasárnap egy interjúban.
f1c4a649d575f1841d4dac2be18afa757a703a3a04d55d9ec34ada960c1eb1ef;2025-10-27 12:40:17;Tényleg segítség a 3 százalékos Otthon Start és kkv-hitel? Ma délután a Klasszis Klub Live-ban Oszkó Péter;https://privatbankar.hu/cikkek/makro/klasszis-klub-live-oszko-peter-20251027.html?utm_source=rss&utm_medium=referral;semleges;0.3;3;;https://privatbankar.hu/rss;"A volt pénzügyminiszter, üzletember, kockázatitőke-befektető, az Oxo Holdings alapító-vezérigazgatója 15 óra 30-tól&amp;nbsp;élőben válaszol a mi és olvasóink, nézőink kérdéseire. Hangoljon a Klasszis Média YouTube-csatornájára!";"A volt pénzügyminiszter, üzletember, kockázatitőke-befektető, az Oxo Holdings alapító-vezérigazgatója 15 óra 30-tól&amp;nbsp;élőben válaszol a mi és olvasóink, nézőink kérdéseire. Hangoljon a Klasszis Média YouTube-csatornájára!"
d6f368b8ee3215de7a1ff109c01544548fe199183e087452453cf8662c4b2ccf;2025-10-27 12:40:17;Vámokkal válaszol a vámellenes reklámra Trump;https://privatbankar.hu/cikkek/makro/vamokkal-valaszol-a-vamellenes-reklamra-trump.html?utm_source=rss&utm_medium=referral;ellenzéki;0.137;6;;https://privatbankar.hu/rss;10 százalékkal emeli a vámokat az Egyesült Államok elnöke.;10 százalékkal emeli a vámokat az Egyesült Államok elnöke.
b24ee9d009dd1972c433beca06ac943e5205671575e12a71241140c7d4f778e5;2025-10-27 12:40:17;Elmérgesedett a montenegrói-török viszony, súlyos lépés lehet az ára;https://privatbankar.hu/cikkek/makro/elmergesedett-a-montenegroi-torok-viszony-sulyos-lepes-lehet-az-ara.html?utm_source=rss&utm_medium=referral;kormánypárti;0.367;7;;https://privatbankar.hu/rss;A vasárnapi erőszakos incidenseknek a vízummentesség megszüntetése lehet az ára.;A vasárnapi erőszakos incidenseknek a vízummentesség megszüntetése lehet az ára.
0f3d47d279d903038935161b5f8ee9fcb630a3973c1cc6c6a9e781d5b627b8db;2025-10-27 12:40:17;Történelmi siker, megnyerte a félidős választást Trump barátja;https://privatbankar.hu/cikkek/nemzetkozi/tortenelmi-siker-megnyerte-a-felidos-valasztast-trump-baratja.html?utm_source=rss&utm_medium=referral;kormánypárti;0.216;6;;https://privatbankar.hu/rss;Javier Milei 2023 óta Argentína elnöke, most megerősítést kapott.;Javier Milei 2023 óta Argentína elnöke, most megerősítést kapott.
fd1d6691438bc3031ff9a27947c92695f64af1dd4ee3669e2aa761c677f2bc42;2025-10-27 12:40:17;Ennyit ér ma a kétkezi munka Magyarországon;https://privatbankar.hu/cikkek/makro/ennyit-er-ma-a-ketkezi-munka-magyarorszagon.html?utm_source=rss&utm_medium=referral;kormánypárti;0.137;4;;https://privatbankar.hu/rss;Több mint 8 százalékkal nőtt a fizikai dolgozók órabére idehaza.;Több mint 8 százalékkal nőtt a fizikai dolgozók órabére idehaza.
40117755c9fcd46072018e6f1905808bd833c4b4114c7664decde6b2d7671fa1;2025-10-27 12:40:17;Így szolgáljuk ki a német érdekeket kínai pénzből;https://privatbankar.hu/cikkek/makro/igy-szolgaljuk-ki-a-nemet-erdekeket-kinai-penzbol.html?utm_source=rss&utm_medium=referral;kormánypárti;0.364;4;;https://privatbankar.hu/rss;Sokakban felmerülhet a kérdés, hogy a kormány keletinyitás-politikája ellenére miért nő folyamatosan Magyarország Németországgal szembeni gazdasági függősége? A válasz leginkább abban keresendő, hogy bár valóban nagy számban érkeznek hazánkba a távol-keleti beruházások, ezek jelentős részben a németországi értékláncokba tagozódnak be. Az elmúlt években a hazánkat elözönlő kínai akkumulátorgyárak é;Sokakban felmerülhet a kérdés, hogy a kormány keletinyitás-politikája ellenére miért nő folyamatosan Magyarország Németországgal szembeni gazdasági függősége? A válasz leginkább abban keresendő, hogy bár valóban nagy számban érkeznek hazánkba a távol-keleti beruházások, ezek jelentős részben a németországi értékláncokba tagozódnak be. Az elmúlt években a hazánkat elözönlő kínai akkumulátorgyárak ékes példái ennek a folyamatnak.
538436c8886315dbbfc39c73588f313cb851b3a5ed63d28a91ee8fb2c3822157;2025-10-27 12:40:14;Bayer Zsolt is üzent Nagy Ferónak: Meggondolatlan voltál, kérj bocsánatot;https://444.hu/2025/10/27/bayer-zsolt-is-uzent-nagy-feronak-meggondolatlan-voltal-kerj-bocsanatot?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;semleges;0.195;5;;https://444.hu/feed;Bayer szerint Nagy Feró ostobaságot mondott a kiszolgáltatott lányokról.;Bayer szerint Nagy Feró ostobaságot mondott a kiszolgáltatott lányokról.
ba892fea936686543f822464ff6ff461874dd07cd084b2bb68a5a8c207c06209;2025-10-27 12:40:14;Vitályos Eszter is elhatárolódott Nagy Feró Szőlő utcával kapcsolatos nyilatkozatától;https://444.hu/2025/10/27/vitalyos-eszter-is-elhatarolodott-nagy-fero-szolo-utcaval-kapcsolatos-nyilatkozatatol?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;kormánypárti;0.194;5;;https://444.hu/feed;Nagy Feró a Békementen fejtegette, hogy a Juhász Péter Pál által futtatott lányok is kerestek pénzt a prostitúcióval.;Nagy Feró a Békementen fejtegette, hogy a Juhász Péter Pál által futtatott lányok is kerestek pénzt a prostitúcióval.
ade6247ff3ee1370de59ca84f8a5219f64691c70256ab80a8306edc545c30094;2025-10-27 12:40:14;Az orosz kormány nagyon elégedett az Ultrahangnak adott Lavrov-interjúval;https://444.hu/2025/10/27/az-orosz-kormany-nagyon-elegedett-az-ultrahangnak-adott-lavrov-interjuval?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;kormánypárti;0.368;6;;https://444.hu/feed;Szijjártó intézte, hogy orosz barátja leüljön kedvenc youtuberével, és úgy tűnik, ennek Moszkvában nagyon örültek.;Szijjártó intézte, hogy orosz barátja leüljön kedvenc youtuberével, és úgy tűnik, ennek Moszkvában nagyon örültek.
d0f0f39d02bb50b4c37ac288f51a5e4a52d700d5a93b8b6daf465681d0d3efd8;2025-10-27 12:40:14;Hann Endre: Kiélezettebb a helyzet, mint korábban szinte bármikor a Fidesz 15 éves uralma alatt;https://444.hu/2025/10/27/hann-endre-kielezettebb-a-helyzet-mint-korabban-szinte-barmikor-a-fidesz-15-eves-uralma-alatt?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;kormánypárti;0.468;0;;https://444.hu/feed;A Medián igazgatója szerint a Fideszen belül is komolyan számolnak azzal, hogy nyerhet az ellenzék.;A Medián igazgatója szerint a Fideszen belül is komolyan számolnak azzal, hogy nyerhet az ellenzék.
1afeff94eeb613f0c53a713eb46ea0943a5d1734ebf89117773b352e929c43ea;2025-10-27 12:40:14;November elsejétől nincs amerikai élelmiszersegély a kormányzati leállás miatt;https://444.hu/2025/10/27/november-elsejen-leall-az-amerikai-elelmiszersegely-a-kormanyzati-leallas-miatt?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;ellenzéki;0.221;7;;https://444.hu/feed;41 millió amerikai támaszkodik ezekre a segélyekre.;41 millió amerikai támaszkodik ezekre a segélyekre.
5ed4ef89631230fe5d2340257a82f91a138b16c65fc767c8541fc19592d69b74;2025-10-27 12:40:14;Egyre többen hiszik el, hogy leváltható a Fidesz;https://444.hu/2025/10/27/egyre-tobben-hiszik-el-hogy-levalthato-a-fidesz?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;kormánypárti;0.447;0;;https://444.hu/feed;Az október 23-i menetelésből a Tisza jött ki jobban, és egyre több jel mutat arra, hogy a többség őket látja esélyesnek. Tud-e váltani a fejnehéz Orbán-kampány? A stúdióban Rényi Pál Dániel és Czinkóczi Sándor, a telefonnál Hann Endre.;Az október 23-i menetelésből a Tisza jött ki jobban, és egyre több jel mutat arra, hogy a többség őket látja esélyesnek. Tud-e váltani a fejnehéz Orbán-kampány? A stúdióban Rényi Pál Dániel és Czinkóczi Sándor, a telefonnál Hann Endre.
01274a1d0011e4cb30edf7a99fd470e3a50dd8c7926cb6e013a2d47a7e2649f5;2025-10-27 12:40:14;Trump 10 százalékponttal emeli a kanadai importvámokat egy reklám miatt;https://444.hu/2025/10/27/trump-10-szazalekponttal-emeli-a-kanadai-importvamokat-egy-reklam-miatt?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;ellenzéki;0.243;6;;https://444.hu/feed;A kanadai reklámba Ronald Reagan 1987-es beszédét vágták be, melyben a vámok káros hatásáról beszélt.;A kanadai reklámba Ronald Reagan 1987-es beszédét vágták be, melyben a vámok káros hatásáról beszélt.
9bfbdf302acdb74fe1a3af3e4d3c1721267ff8f7daa918741b74b93f2052fdbb;2025-10-27 12:40:14;Amerika elvárja, hogy Magyarország váljon le az orosz energiahordozókról;https://444.hu/2025/10/27/amerika-elvarja-hogy-magyarorszag-valjon-le-az-orosz-energiahordozokrol?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;kormánypárti;0.324;6;;https://444.hu/feed;Trumpot egyszer meggyőzte Orbán, kérdés, az meddig lesz elég.;Trumpot egyszer meggyőzte Orbán, kérdés, az meddig lesz elég.
44cc9dc8d9d94f2ae8cd8713b6da1f1abee36a33ebdbc45d2f386c2860caefa2;2025-10-27 12:40:14;„Én vagyok az elveszett világ királya” - énekelte Milei, miután pártja megnyerte a félidős választásokat;https://444.hu/2025/10/27/en-vagyok-az-elveszett-vilag-kiralya-enekelte-milei-miutan-partja-megnyerte-a-felidos-valasztasokat?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;ellenzéki;0.184;1;;https://444.hu/feed;Donald Trump amerikai elnök Milei sikeréhez kötötte a támogatásokat.;Donald Trump amerikai elnök Milei sikeréhez kötötte a támogatásokat.
136a9557f98754a57c7bfb4090779782c5e7c527a6d5eb14feee300664308f26;2025-10-27 12:40:14;Trump legnagyobb kritikusa megerősítette: gondolkodik a 2028-as induláson;https://444.hu/2025/10/27/trump-legnagyobb-kritikusa-megerositette-gondolkodik-a-2028-as-indulason?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;ellenzéki;0.403;6;;https://444.hu/feed;Gavin Newsom, Kalifornia kormányzója az első demokrata politikus, aki új stratégiával száll szembe Trumppal.;Gavin Newsom, Kalifornia kormányzója az első demokrata politikus, aki új stratégiával száll szembe Trumppal.
b31a404626d1962de3647eb911b485aa77de0f05b7c0190433d5a4f6e33f2b2b;2025-10-27 12:40:14;A gázmaffia annyi adót csalt el, hogy az már több mint egy éve feltűnt a kormánynak, ősszel törvényt is módosítottak miatta;https://444.hu/2025/10/27/gazmaffia-afacsalas-penzugyminiszterium-nav-afatorveny-torvenymodositas?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;ellenzéki;0.337;3;;https://444.hu/feed;De mire idén január elsején az átírt áfaszabályok életbe léptek, az egyszerű trükkre épített bonyolult cégháló tízmilliárdos nagyságrendű kárt okozott a költségvetésnek. Elmagyarázzuk, hogyan működött a láncolat, amely több, általunk beazonosított tagja ellen felszámolási vagy kényszertörlési eljárás indult.;De mire idén január elsején az átírt áfaszabályok életbe léptek, az egyszerű trükkre épített bonyolult cégháló tízmilliárdos nagyságrendű kárt okozott a költségvetésnek. Elmagyarázzuk, hogyan működött a láncolat, amely több, általunk beazonosított tagja ellen felszámolási vagy kényszertörlési eljárás indult.
8578c1b39fba3858e7626152053b7998c7b48f4817c43fef4585f006088400d1;2025-10-27 12:40:14;Lemondott az őrbottyáni önkormányzati képviselő, aki Nagy Feró díszpolgári címének visszavonását kezdeményezte;https://444.hu/2025/10/26/lemondott-az-orbottyani-onkormanyzati-kepviselo-aki-nagy-fero-diszpolgari-cimenek-visszavonasat-kezdemenyezte?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_syndication;ellenzéki;0.411;5;;https://444.hu/feed;Deák Emese azt írta, az állásfoglalása olyan érzetet kelthetett, „hogy annak politikai vetülete van”.;Deák Emese azt írta, az állásfoglalása olyan érzetet kelthetett, „hogy annak politikai vetülete van”.
3a25cc302e61e88c95fc4298a7cbea302ec63f63ec99f458a65cb2ebecbde811;2025-10-27 12:40:14;Gázmaffia: több mint egy éve feltűnhetett a kormánynak a hatalmas lopás;https://hvg.hu/kkv/20251027_gazmaffia-adocsalas-kormany-adovisszaigenyles;ellenzéki;0.362;3;;https://hvg.hu/rss;A feltételezett elkövetők nagyjából 10 milliárd forint áfát csaltak el.;A feltételezett elkövetők nagyjából 10 milliárd forint áfát csaltak el.
8189abf46b1ce801639d4c924d2cefa8eb9812b324d57f04eeeffef407d61350;2025-10-27 12:40:14;OKSZ: Most már tényleg itt az ideje az árrésstop kivezetésének;https://hvg.hu/kkv/20251027_oksz-arresstop-elelmiszer-kereskedelem-kiskereskedok-inflacio;kormánypárti;0.356;7;;https://hvg.hu/rss;Teljesültek azok a feltételek, amihez a kormány korábban kötötte az intézkedés kivezetését, figyelmeztetnek a kereskedők.;Teljesültek azok a feltételek, amihez a kormány korábban kötötte az intézkedés kivezetését, figyelmeztetnek a kereskedők.
689be132d0c940bb83ba1cd6a5e725ddb3e2e91f3862d3ca0b667769c49c8e5f;2025-10-27 12:40:14;Vitályos Eszter megszólalt Nagy Feró ügyében: „Minden ilyen kijelentéstől elhatárolódom”;https://hvg.hu/itthon/20251027_vitalyos-eszter-nagy-fero-szolo-utca;ellenzéki;0.562;5;;https://hvg.hu/rss;A kormányszóvivő szerint a szavak ereje nagyobb, mint gondolnánk.;A kormányszóvivő szerint a szavak ereje nagyobb, mint gondolnánk.
f6bfdc6790c4656b01ca08c03422b2b8f4463e7e7b9feb6001b29dbe03301811;2025-10-27 12:40:14;Otthonfelújítási Program: több tízmilliárd forint értékben fogadott be kérelmeket az MBH Bank;https://hvg.hu/gazdasag/20251027_Otthonfelujitasi-Program-tobb-tizmilliard-forint-hitelkerelem;kormánypárti;0.272;4;;https://hvg.hu/rss;Az önállóan támogatható tevékenységek közül legtöbben a hőszigetelést választják, ezt követi a nyílászárócsere és a fűtéskorszerűsítés.;Az önállóan támogatható tevékenységek közül legtöbben a hőszigetelést választják, ezt követi a nyílászárócsere és a fűtéskorszerűsítés.
ce1521f9a28d893cbc509ba147af16898427f7038c0507eb3768fc442e66ee30;2025-10-27 12:40:14;Mennyire reális az 57 éves nyugdíjkorhatár?;https://hvg.hu/gazdasag/20251027_nyugdijkorhatar-csokkentese-nyugdijrendszer;kormánypárti;0.118;7;;https://hvg.hu/rss;"Sokak vágya korábban nyugdíjba vonulni, mint a jelenlegi 65 éves nyugdíjkorhatár. Ez teljesen érthető, ki ne akarná korábban abbahagyni a munkát és kedvére alakítani további életét. A K&amp;H Bank felméréséből kiderül, hogy a 30-59 éves korosztály legszívesebben 57 éves korában vonulni nyugdíjba. A Bankmonitor szakértői most azt vizsgálják meg, hogy erre hogyan van lehetőség, ha a nyugdíjkorhatár ";"Sokak vágya korábban nyugdíjba vonulni, mint a jelenlegi 65 éves nyugdíjkorhatár. Ez teljesen érthető, ki ne akarná korábban abbahagyni a munkát és kedvére alakítani további életét. A K&amp;H Bank felméréséből kiderül, hogy a 30-59 éves korosztály legszívesebben 57 éves korában vonulni nyugdíjba. A Bankmonitor szakértői most azt vizsgálják meg, hogy erre hogyan van lehetőség, ha a nyugdíjkorhatár továbbra is 65 év marad."
